animal_id,animal_subid,animal_area_pkid,animal_shelter_pkid,animal_place,animal_kind,animal_sex,animal_bodytype,animal_colour,animal_age,animal_sterilization,animal_bacterin,animal_foundplace,animal_title,animal_status,animal_remark,animal_caption,animal_opendate,animal_closeddate,animal_update,animal_createtime,shelter_name,album_file,album_update,cDate,shelter_address,shelter_tel
83657,JAAAG1080212002,14,72,嘉義縣流浪犬中途之家,狗,M,BIG,黑色,ADULT,F,F,興南村,,OPEN,,,2019-02-20,2999-12-31,2019/02/20,2019/02/12,嘉義縣流浪犬中途之家,http://asms.coa.gov.tw/amlapp/upload/pic/40f80090-f8ce-4a59-aba0-72e053114a53_org.JPG,,2019/02/20,嘉義縣民雄鄉松山村後山仔37~1號,05-2724721
83974,JAAAG1080214003,14,72,嘉義縣流浪犬中途之家,狗,F,BIG,黃色,ADULT,F,F,游東村,,OPEN,,,2019-02-20,2999-12-31,2019/02/20,2019/02/14,嘉義縣流浪犬中途之家,http://asms.coa.gov.tw/amlapp/upload/pic/f1c05bff-e421-4f2c-97a0-fc6403aba65f_org.JPG,,2019/02/20,嘉義縣民雄鄉松山村後山仔37~1號,05-2724721
26913,HAAAG1050804054,12,70,南投縣公立動物收容所,狗,M,MEDIUM,虎斑色,ADULT,T,F,南投縣竹山鎮,,OPEN,,,2016-08-11,2999-12-31,2019/02/20,2016/08/04,南投縣公立動物收容所,http://asms.coa.gov.tw/amlapp/upload/pic/8fcfb461-6124-41b2-a97d-596750ae4cae_org.JPG,,2019/02/20,南投縣南投市嶺興路36之1號,049-2225440
26923,HAAAG1050225167,12,70,南投縣公立動物收容所,狗,M,MEDIUM,白色,ADULT,T,F,南投縣草屯鎮,,OPEN,,,2016-03-03,2999-12-31,2019/02/20,2016/02/25,南投縣公立動物收容所,http://asms.coa.gov.tw/amlapp/upload/pic/c955e9a3-c6ed-4b40-a3fa-d8b154bb9a92_org.JPG,,2019/02/20,南投縣南投市嶺興路36之1號,049-2225440
26915,HAAAG1050311599,12,70,南投縣公立動物收容所,狗,F,MEDIUM,黃色,ADULT,T,F,南投縣水里鄉,,OPEN,,,2016-03-18,2999-12-31,2019/02/20,2016/03/11,南投縣公立動物收容所,http://asms.coa.gov.tw/amlapp/upload/pic/cbdf447b-2d66-417c-b80e-a99af002d5be_org.JPG,,2019/02/20,南投縣南投市嶺興路36之1號,049-2225440
26914,HAAAG1051118244,12,70,南投縣公立動物收容所,狗,M,MEDIUM,黃色,ADULT,T,F,南投縣南投市,,OPEN,,,2016-11-18,2999-12-31,2019/02/20,2016/11/18,南投縣公立動物收容所,http://asms.coa.gov.tw/amlapp/upload/pic/82209d4d-e078-4b79-a949-b463c200c2c9_org.JPG,,2019/02/20,南投縣南投市嶺興路36之1號,049-2225440
26908,HAAAG1060616275,12,70,南投縣公立動物收容所,狗,M,MEDIUM,白色,ADULT,T,F,南投縣名間鄉,,OPEN,,,2017-06-16,2999-12-31,2019/02/20,2017/06/16,南投縣公立動物收容所,http://asms.coa.gov.tw/amlapp/upload/pic/ef39debb-3e42-4752-b767-793b28be8fe6_org.JPG,,2019/02/20,南投縣南投市嶺興路36之1號,049-2225440
26918,HAAAG1060504047,12,70,南投縣公立動物收容所,狗,M,MEDIUM,黑色,ADULT,T,F,南投縣信義鄉,,OPEN,,,2017-05-11,2999-12-31,2019/02/20,2017/05/04,南投縣公立動物收容所,http://asms.coa.gov.tw/amlapp/upload/pic/55c79309-dfc0-4bb2-8f99-63e0b33736c9_org.JPG,,2019/02/20,南投縣南投市嶺興路36之1號,049-2225440
26912,HAAAG1060105032,12,70,南投縣公立動物收容所,狗,F,MEDIUM,黃色,ADULT,T,F,南投縣仁愛鄉,,OPEN,,,2017-01-12,2999-12-31,2019/02/20,2017/01/05,南投縣公立動物收容所,http://asms.coa.gov.tw/amlapp/upload/pic/d93439b1-63ee-47c4-982a-626cc8e08cb9_org.JPG,,2019/02/20,南投縣南投市嶺興路36之1號,049-2225440
26911,HAAAG1051219098,12,70,南投縣公立動物收容所,狗,M,MEDIUM,黑色,ADULT,T,F,南投縣南投市,,OPEN,,,2016-12-26,2999-12-31,2019/02/20,2016/12/19,南投縣公立動物收容所,http://asms.coa.gov.tw/amlapp/upload/pic/240498d7-45a1-4fc7-a84c-b7e480184c04_org.JPG,,2019/02/20,南投縣南投市嶺興路36之1號,049-2225440
26907,HAAAG1041120135,12,70,南投縣公立動物收容所,狗,M,MEDIUM,虎斑色,ADULT,T,F,南投縣草屯鎮,,OPEN,,,2015-11-27,2999-12-31,2019/02/20,2015/11/20,南投縣公立動物收容所,http://asms.coa.gov.tw/amlapp/upload/pic/2bb1b3f0-7fbf-4e3b-a389-fe14aa6bad44_org.JPG,,2019/02/20,南投縣南投市嶺興路36之1號,049-2225440
84795,AAAEG1080220003,3,53,新北市中和區公立動物之家,狗,M,MEDIUM,黃色,ADULT,F,F,土城區中央路與四川路一段交叉路口,,OPEN,,流水號015180  010083,2019-02-20,2999-12-31,2019/02/20,2019/02/20,新北市中和區公立動物之家,http://asms.coa.gov.tw/amlapp/upload/pic/2725dcc8-b0e7-467a-93d1-344b56f27447_org.jpg,,2019/02/20,新北市中和區興南路三段100號,02-86685547
72901,W07C1120-01,16,73,臺南市動物之家灣裡站,貓,F,SMALL,花色,CHILD,F,F,社內里,,OPEN,,,2019-02-13,2999-12-31,2019/02/20,2018/11/20,臺南市動物之家灣裡站,http://asms.coa.gov.tw/amlapp/upload/pic/6db6b7ee-f5ed-4b7f-9b77-43363d00ba99_org.jpg,,2019/02/20,臺南市南區省躬里14鄰萬年路580巷92號,06-2964439
26922,HAAAG1050817660,12,70,南投縣公立動物收容所,狗,M,MEDIUM,黃虎斑色,ADULT,T,F,南投縣埔里鎮,,OPEN,,,2016-08-24,2999-12-31,2019/02/20,2016/08/17,南投縣公立動物收容所,http://asms.coa.gov.tw/amlapp/upload/pic/16e2e5c6-8dd4-4d18-8cbe-9d43fe817982_org.JPG,,2019/02/20,南投縣南投市嶺興路36之1號,049-2225440
75381,W071204-18,16,73,臺南市動物之家灣裡站,狗,M,MEDIUM,棕色,CHILD,F,F,體育路,,OPEN,,,2019-02-20,2999-12-31,2019/02/20,2018/12/04,臺南市動物之家灣裡站,http://asms.coa.gov.tw/amlapp/upload/pic/5a3020b5-e94a-4b07-9f50-ef6748d4d350_org.jpg,,2019/02/20,臺南市南區省躬里14鄰萬年路580巷92號,06-2964439
75384,W071204-21,16,73,臺南市動物之家灣裡站,狗,F,MEDIUM,黑色,CHILD,F,F,體育路,,OPEN,,,2019-02-20,2999-12-31,2019/02/20,2018/12/04,臺南市動物之家灣裡站,http://asms.coa.gov.tw/amlapp/upload/pic/30c7529b-a33d-42ed-a92a-2491f4ac1afd_org.jpg,,2019/02/20,臺南市南區省躬里14鄰萬年路580巷92號,06-2964439
84761,PAAAG1080219016,21,83,澎湖縣流浪動物收容中心,狗,F,BIG,黑白色,ADULT,F,F,菜園,,OPEN,,,2019-03-02,2999-12-31,2019/02/20,2019/02/19,澎湖縣流浪動物收容中心,http://asms.coa.gov.tw/amlapp/upload/pic/176c5d3d-e64e-4957-a4db-d1b5cdea2bf6_org.jpg,,2019/02/20,澎湖縣馬公市烏崁里260號,06-9213559
84778,PAAAG1080219017,21,83,澎湖縣流浪動物收容中心,狗,M,MEDIUM,黃色,ADULT,F,F,文化局,,OPEN,,,2019-03-02,2999-12-31,2019/02/20,2019/02/19,澎湖縣流浪動物收容中心,http://asms.coa.gov.tw/amlapp/upload/pic/40ac644e-e3f7-40a3-9eed-2b8990200f8c_org.jpg,,2019/02/20,澎湖縣馬公市烏崁里260號,06-9213559
84721,LAABG1080114Q9-2,17,76,高雄市燕巢動物保護關愛園區,狗,M,SMALL,黑色,CHILD,F,F,養生公園,,OPEN,,,2019-01-14,2999-12-31,2019/02/20,2019/02/20,高雄市燕巢動物保護關愛園區,http://asms.coa.gov.tw/amlapp/upload/pic/881b8878-4d36-4086-b6d5-430b5d12335c_org.JPG,,2019/02/20,高雄市燕巢區師大路100號,07-6051002
84657,S080219-07,16,74,臺南市動物之家善化站,狗,F,SMALL,虎斑色,,F,F, ,,OPEN,本站動物皆採現場互動面談後評估能否認養 不接受系統上的預約,,2019-02-19,2999-12-31,2019/02/19,2019/02/19,臺南市動物之家善化站,,,2019/02/19,臺南市善化區東昌里東勢寮1~19號,06-5832399
84653,S080219-03,16,74,臺南市動物之家善化站,狗,F,MEDIUM,黑色,,F,F, ,,OPEN,本站動物皆採現場互動面談後評估能否認養 不接受系統上的預約,,2019-02-19,2999-12-31,2019/02/19,2019/02/19,臺南市動物之家善化站,,,2019/02/19,臺南市善化區東昌里東勢寮1~19號,06-5832399
84652,S080219-02,16,74,臺南市動物之家善化站,狗,F,MEDIUM,黑黃色,,F,F, ,,OPEN,本站動物皆採現場互動面談後評估能否認養 不接受系統上的預約,,2019-02-19,2999-12-31,2019/02/19,2019/02/19,臺南市動物之家善化站,,,2019/02/19,臺南市善化區東昌里東勢寮1~19號,06-5832399
84705,CAAAG1080219023,6,61,桃園市動物保護教育園區,狗,F,MEDIUM,黃色,ADULT,F,F,東龍街,,OPEN,,,2019-02-19,2999-12-31,2019/02/19,2019/02/19,桃園市動物保護教育園區,http://asms.coa.gov.tw/amlapp/upload/pic/9b1997e1-80c4-4e41-8d39-030a2ed324c2_org.JPG,,2019/02/19,桃園市新屋區永興里大牛欄117號,03-4861760
84704,CAAAG1080219022,6,61,桃園市動物保護教育園區,狗,F,MEDIUM,黃色,ADULT,F,F,東龍街,,OPEN,,,2019-02-19,2999-12-31,2019/02/19,2019/02/19,桃園市動物保護教育園區,http://asms.coa.gov.tw/amlapp/upload/pic/acd6f61f-379d-4bc8-a248-283ea058f228_org.JPG,,2019/02/19,桃園市新屋區永興里大牛欄117號,03-4861760
84703,CAAAG1080219021,6,61,桃園市動物保護教育園區,狗,F,MEDIUM,黃色,ADULT,F,F,東龍街,,OPEN,,,2019-02-19,2999-12-31,2019/02/19,2019/02/19,桃園市動物保護教育園區,http://asms.coa.gov.tw/amlapp/upload/pic/deaebad4-f87a-422d-b301-4643e60d955e_org.JPG,,2019/02/19,桃園市新屋區永興里大牛欄117號,03-4861760
84702,CAAAG1080219020,6,61,桃園市動物保護教育園區,狗,F,MEDIUM,黑色,ADULT,F,F,東龍街,,OPEN,,,2019-02-19,2999-12-31,2019/02/19,2019/02/19,桃園市動物保護教育園區,http://asms.coa.gov.tw/amlapp/upload/pic/97b8dc58-9c3d-44d8-9fa1-3d91188b8666_org.JPG,,2019/02/19,桃園市新屋區永興里大牛欄117號,03-4861760
84696,LAAAG1080219C1-4,17,75,高雄市壽山動物保護教育園區,貓,F,BIG,花色,ADULT,F,F,興中路,,OPEN,,,2019-02-19,2999-12-31,2019/02/19,2019/02/19,高雄市壽山動物保護教育園區,http://asms.coa.gov.tw/amlapp/upload/pic/04cf8b13-e32f-434a-bed3-db6d18c6e176_org.JPG,,2019/02/19,高雄市鼓山區萬壽路350號,07-5519059
84647,S080218-10,16,74,臺南市動物之家善化站,狗,F,MEDIUM,黑色,,F,F, ,,OPEN,本站動物皆採現場互動面談後評估能否認養 不接受系統上的預約,,2019-02-18,2999-12-31,2019/02/19,2019/02/18,臺南市動物之家善化站,,,2019/02/19,臺南市善化區東昌里東勢寮1~19號,06-5832399
84645,S080218-08,16,74,臺南市動物之家善化站,狗,F,MEDIUM,花色,,F,F, ,,OPEN,本站動物皆採現場互動面談後評估能否認養 不接受系統上的預約,,2019-02-18,2999-12-31,2019/02/19,2019/02/18,臺南市動物之家善化站,,,2019/02/19,臺南市善化區東昌里東勢寮1~19號,06-5832399
38591,OAAAG1070319001,19,79,花蓮縣流浪犬中途之家,狗,M,MEDIUM,黑色,ADULT,T,F,鳳林鎮,,OPEN,,,2018-03-19,2999-12-31,2019/02/19,2018/03/19,花蓮縣流浪犬中途之家,http://asms.coa.gov.tw/amlapp/upload/pic/f5a728a7-d883-4bd6-87e5-69b15735f685_org.jpg,,2019/02/19,花蓮縣吉安鄉南濱路1段599號,038-421452
37047,OAAAG1070306001,19,79,花蓮縣流浪犬中途之家,狗,M,MEDIUM,黑色,ADULT,T,F,吉安,,OPEN,,,2018-03-06,2999-12-31,2019/02/19,2018/03/06,花蓮縣流浪犬中途之家,http://asms.coa.gov.tw/amlapp/upload/pic/c7d0143c-f868-4068-839e-6e947403600a_org.jpg,,2019/02/19,花蓮縣吉安鄉南濱路1段599號,038-421452
40062,OAAAG1070322001,19,79,花蓮縣流浪犬中途之家,狗,M,MEDIUM,黑色,ADULT,T,F,光復,,OPEN,,,2018-03-22,2999-12-31,2019/02/19,2018/03/22,花蓮縣流浪犬中途之家,http://asms.coa.gov.tw/amlapp/upload/pic/a58cf38f-bd8c-47f2-a1ac-584e927243de_org.jpg,,2019/02/19,花蓮縣吉安鄉南濱路1段599號,038-421452
27045,OAAAG1061215038,19,79,花蓮縣流浪犬中途之家,狗,F,MEDIUM,黑色,ADULT,T,F,花蓮,,OPEN,,,2017-03-06,2999-12-31,2019/02/19,2017/03/06,花蓮縣流浪犬中途之家,http://asms.coa.gov.tw/amlapp/upload/pic/be32f648-ffe8-4cc9-a129-e3b2f6fbbd59_org.JPG,,2019/02/19,花蓮縣吉安鄉南濱路1段599號,038-421452
27046,OAAAG1061215039,19,79,花蓮縣流浪犬中途之家,狗,F,MEDIUM,黑色,ADULT,T,F,花蓮,,OPEN,,,2017-03-06,2999-12-31,2019/02/19,2017/03/06,花蓮縣流浪犬中途之家,http://asms.coa.gov.tw/amlapp/upload/pic/065d9db5-4fbe-4a55-943d-644c7eae48f2_org.JPG,,2019/02/19,花蓮縣吉安鄉南濱路1段599號,038-421452
39944,OAAAG1070321002,19,79,花蓮縣流浪犬中途之家,狗,F,MEDIUM,棕黑色,ADULT,T,F,新城,,OPEN,,,2018-03-21,2999-12-31,2019/02/19,2018/03/21,花蓮縣流浪犬中途之家,http://asms.coa.gov.tw/amlapp/upload/pic/67503aad-1659-4a31-8780-d77b6221684b_org.jpg,,2019/02/19,花蓮縣吉安鄉南濱路1段599號,038-421452
84674,1080142,5,78,宜蘭縣流浪動物中途之家,狗,M,BIG,黑色,ADULT,F,F,行健村,,OPEN,,,2019-02-26,2999-12-31,2019/02/19,2019/02/19,宜蘭縣流浪動物中途之家,http://asms.coa.gov.tw/amlapp/upload/pic/21a96fba-2035-4113-9e61-ff419cdb5f17_org.jpg,,2019/02/19,宜蘭縣五結鄉成興村利寶路60號,039602350
84627,LAABG108021904,17,76,高雄市燕巢動物保護關愛園區,狗,F,SMALL,白色,CHILD,F,F,湖內巷,,OPEN,,,2019-02-19,2999-12-31,2019/02/19,2019/02/19,高雄市燕巢動物保護關愛園區,,,2019/02/19,高雄市燕巢區師大路100號,07-6051002
52447,LAABG107061301,17,76,高雄市燕巢動物保護關愛園區,狗,F,SMALL,黑色,CHILD,F,F,產業路,,OPEN,,,2018-06-13,2999-12-31,2019/02/19,2018/06/13,高雄市燕巢動物保護關愛園區,http://asms.coa.gov.tw/amlapp/upload/pic/5322056f-83ee-4acc-b354-6b7653518557_org.JPG,,2019/02/19,高雄市燕巢區師大路100號,07-6051002
31526,106030802,2,49,臺北市動物之家,貓,M,MEDIUM,黑色,ADULT,T,F,,,OPEN,(所內絕育)我是嘟比 雖然對人還是有些戒心 但我還是會好奇的想靠近 尤其是看到罐罐 還有動來動去的筆阿或逗貓棒 如果能夠常常陪我玩耍或餵食(?) 一定可以加速拉近我們的距離哦！,,2017-07-01,2999-12-31,2019/02/19,2017/03/08,臺北市動物之家,http://asms.coa.gov.tw/amlapp/upload/pic/23243_106030802_13_org.jpg,,2019/02/19,臺北市內湖區潭美街852號,02-87913254
84530,LAAAG1080219C1-2,17,75,高雄市壽山動物保護教育園區,貓,M,BIG,虎斑色,ADULT,F,F,五福三路,,OPEN,,,2019-02-19,2999-12-31,2019/02/19,2019/02/19,高雄市壽山動物保護教育園區,,,2019/02/19,高雄市鼓山區萬壽路350號,07-5519059
