"統一編號","商業名稱","商業地址","登記狀態"
"14989478","愛樂寵物生活館","臺南市永康區大橋里中華路704號1樓","歇業／撤銷"
"15541617","迷你商行","新北市永和區永貞路５１號１樓","歇業／撤銷"
"15551895","狗仔屋寵物美容工作室","新北市新店區安康路２段４６之１號１樓","歇業／撤銷"
"15627847","我們狗狗精品館","高雄市苓雅區自強三路７０號１至２樓","核准設立"
"15682849","漁夫水族寵物世界坊","臺中市大甲區庄美里信義路１５號﹝限１樓﹞","核准設立"
"15686541","群峰愛犬訓練場","臺中市沙鹿區犁分里中山路２２之１３０號１樓","核准設立"
"15703176","派特寵物坊","屏東縣屏東市大連里廣東路四五四號一樓","核准設立"
"15761533","靈犬寶貝寵物店","新北市板橋區華興街74號(1樓)","核准設立"
"15771315","安和寵物用品行","新北市中和區信義街63號","核准設立"
"17037902","原鄉寵物坊","新北市永和區永元路１３號","歇業／撤銷"
"17042089","愛犬寵物用品店","新北市五股區成泰路１段２３7之１１號１樓","核准設立"
"17043974","犬公子寵物美容店","新北市板橋區中山路2段90巷19號","核准設立"
"17047845","貼心寵物用品美容工作坊","新北市板橋區漢生東路２１號","歇業／撤銷"
"17068307","王冠寵物店","臺中市豐原區陽明里信義街２號一樓","歇業／撤銷"
"17099879","愛典寵物店","高雄市前鎮區一心２路２號","核准設立"
"17108173","博愛犬莊","高雄市三民區博愛１路３４號","核准設立"
"17166150","元圓愛犬世界","嘉義縣布袋鎮興中里博愛二街二四號","核准設立"
"17181315","樂活寵物美容店","臺中市西區中興里美村路一段２３７號一樓","歇業／撤銷"
"17183524","侏羅紀寵物美容名店","臺中市北屯區松竹里崇德路２段４５０號１樓","歇業／撤銷"
"17190166","可麗愛犬美容屋","臺中市北區崇德里崇德路一段516號","核准設立"
"17194183","金鷹庄犬舍","臺中市北區五常里五常街５２號一樓","歇業／撤銷"
"17243121","好狗村寵物店","臺南市玉井區玉田里民生路293號1樓","歇業／撤銷"
"17246680","正龍頑皮世界","臺南市永康區永康里中山北路185號","歇業／撤銷"
"17278850","奧莉薇寵物店","新北市板橋區中山路１段１０１號（１樓）","歇業／撤銷"
"17279099","宏憶寵物精品坊","新北市蘆洲區信義路１８３號","核准設立"
"17279274","宜加寵物生活館","新北市新莊區中正路３８０號","核准設立"
"17285016","林氏水族企業社","新北市土城區金城路３段１７３號（１樓）","歇業／撤銷"
"17285579","蕾蒂狗狗寵物用品店","新北市新莊區幸福路８２７號","歇業／撤銷"
"17288597","綺麗愛犬美容院","新北市永和區福和路１９５號１樓","歇業／撤銷"
"17290685","狗媽咪寵物美容屋","新北市新店區安德街７６號１樓","停業"
"17322602","名將寵物用品店","新竹縣竹北市泰和里中華路４６８號","核准設立"
"17328824","元沅寵物坊","新竹縣新豐鄉重興村新庄路２９５號","核准設立"
"17371666","貓舖犬貓寵物店","高雄市新興區大同一路８９號１樓","核准設立"
"17405981","狗妹妹寵物坊","高雄市鳳山區鎮西里五權路２５號１樓（不含停車空間）","核准設立"
"17435248","大台北寵物坊","新北市中和區中山路２段２２７號","核准設立"
"17437463","居家狗寵物店","新北市板橋區館前西路７０號","廢止"
"17437533","庫克愛犬寵物店","新北市中和區員山路３７０之４號１樓","歇業／撤銷"
"17438998","永力合愛犬屋","新北市板橋區長江路２段３１０號","核准設立"
"17448877","惠國商行","新北市板橋區中山路２段２９９號","核准設立"
"17452457","御犬貴族寵物用品店","新北市板橋區文化路２段２２５巷６０弄５３號","歇業／撤銷"
"17470440","禾承企業社","雲林縣虎尾鎮公安里院前街１８號１樓","歇業／撤銷"
"17488976","愛欣寵物用品店","桃園市蘆竹區錦興里中正路３４７號１樓","歇業／撤銷"
"17491825","吉米愛犬坊","桃園市桃園區東埔里正康一街１７６號１樓","歇業／撤銷"
"17547503","愛愛寵物店","臺北市萬華區康定路20號1樓","歇業／撤銷"
"17560998","中美寵物美容坊","臺中市南屯區南屯里南屯路二段６３０號一樓","歇業／撤銷"
"17577604","凱麗愛犬專業美容","臺南市東區路東里大同路2段23號1樓","歇業／撤銷"
"17582590","琴鳥行","臺南市南區開南里新建路41巷1號1樓","停業"
"17593105","三合寵物名店","臺南市中西區天后里西門路2段286號1樓","歇業／撤銷"
"17626350","來旺寵物店","新北市新店區北新路1段123號1樓","核准設立"
"17632851","士林寵物世界坊","新北市泰山區明志路１段１２２巷２７號５樓（現場僅供辦公室使用）","歇業／撤銷"
"17643695","變色狗寵物店","高雄市楠梓區德民路９９７之６號","核准設立"
"17650999","小財神寵物美容百貨","高雄市小港區六苓里漢民路５１１號１樓","歇業／撤銷"
"17670714","大菲寵物坊","桃園市桃園區長安里中正路６１９號１樓","歇業／撤銷"
"17694960","金犬寵物用品社","彰化縣彰化市五權里彰美路1段367號","核准設立"
"17778118","小甜蜜寵物名店","臺中市太平區東平里東平路６３０號１樓","核准設立"
"17809034","白媽媽愛犬屋","新北市新莊區永寧街２４巷８號","核准設立"
"17809490","甜甜莊寵物坊","新北市永和區民權路５８巷２弄１４號５樓（現場僅供辦公室使用）","歇業／撤銷"
"17810237","全世界水族企業社","新北市永和區自由街５１號１樓","遷他縣市"
"17810237","親龍水族企業社","桃園市蘆竹區長興里南崁路一段284號","核准設立"
"17811117","雅旺犬貓寵物坊","新北市淡水區大忠街６１之４號︵現場僅供辦公室使用︶","歇業／撤銷"
"17812093","聖安寵物店","新北市蘆洲區中華街４２巷２號","歇業／撤銷"
"17815752","佳佳堡寵物坊","新北市新莊區天祥街４７巷２弄３之２號","核准設立"
"17817533","鴻禧名犬屋","新北市板橋區懷德街１２７巷４５之１號","歇業／撤銷"
"17817549","吉妮狗園","新北市板橋區信義路７４巷１弄７之１號","核准設立"
"17818527","跳跳犬貓寵物美容用品店","新北市板橋區懷德街１０５號","歇業／撤銷"
"17824324","冠群寵物坊","新北市新莊區４維路２１２巷４弄４號１樓","核准設立"
"17824801","明豐狗園","新北市深坑區土庫里錦泰３莊２７號","歇業／撤銷"
"17829741","愛筑寵物美容坊","臺南市新化區豐榮里中山路513號1樓","歇業／撤銷"
"17833941","宏寶寵物專業店","臺南市新營區忠政里健康路314號1樓","歇業／撤銷"
"17902290","金品寵物家族名店","桃園市中壢區新街里延平路２３９號１樓","歇業／撤銷"
"17923730","娃娃寵物店","臺東縣臺東市文化里正氣路二九二號一樓","遷他縣市"
"17923730","猫宅院美容工作室","新北市淡水區英專路120號(1樓)","核准設立"
"17975271","卓越寵物美容坊","臺南市南區文華里文南路276號1樓","核准設立"
"18065383","長元寵物坊","新北市三重區長元街９８巷１０之２號（１樓）","歇業／撤銷"
"18067349","晶華寵物用品商行","新北市永和區中正路１９７號","歇業／撤銷"
"18081757","偉嘉寵物美容用品工作坊","新北市土城區金城路３段２３７之１號１樓","歇業／撤銷"
"18095268","金草本寵物精品店","臺北市大安區基隆路2段110號","核准設立"
"18174283","九榮雜糧行","桃園市龍潭區武漢里國聯街八五巷二號一樓","核准設立"
"18205011","富安禽鳥園","彰化縣員林市中山里三民街一０一號","核准設立"
"18264593","雪莉寵物美容店","新北市五股區成泰路4段24之9號","核准設立"
"18265333","飛天狗犬貓美容工作室","新北市板橋區莊敬路88號","核准設立"
"18402239","毛毛屋寵物水族便利店","臺北市大同區南京西路71號1樓","歇業／撤銷"
"18403856","多俐寵物用品坊","臺北市大安區羅斯福路3段79號","核准設立"
"19254123","巧麗雅白博美犬舍","南投縣草屯鎮南埔里中正路三四七之二八號","核准設立"
"19389662","史奴比愛犬專業美容屋","嘉義市西區西榮里新榮路１６４之１號一樓","核准設立"
"19391294","上綺愛犬美容","嘉義市西區新富里民族路６６３號一樓","核准設立"
"19440788","全球水族館","新北市新莊區中正路５１３號","歇業／撤銷"
"19512847","得意寵物用品店","新北市新店區北新路２段１８７號１樓","核准設立"
"19575223","開口笑寵物精品店","宜蘭縣宜蘭市北門里中山路三段三二一號一樓","核准設立"
"19643658","天生贏家寵物坊","新竹縣竹北市竹仁里三民路８號１樓","歇業／撤銷"
"19659834","松柏寵物用品商行","新竹縣湖口鄉湖鏡村八德路二段80號","核准設立"
"19719896","小貓貓園寵物專賣店","臺南市東區東門里東門路1段191號1樓","核准設立"
"19979111","永信水族館","屏東縣屏東市崇蘭里自由路623號","核准設立"
"20160855","燕翬狗店","臺南市安平區石門里安平路576號1樓","核准設立"
"20223704","漂亮寶貝動物用品社","高雄市旗山區東平里延平二路１２１號１樓","核准設立"
"21300334","日興盛企業社","高雄市苓雅區建國１路２５７號","廢止"
"21301988","永浤寵物生活館","高雄市新興區七賢二路１０４、１０６號１樓","核准設立"
"21318003","元氣犬家族寵物店","高雄市前金區長興里自立２路１０１號","核准設立"
"21390150","狗狗家寵物店","高雄市苓雅區建國１路８４號１樓","歇業／撤銷"
"21403922","亞比寵物坊","彰化縣彰化市陽明里建國南路２００號１樓","歇業／撤銷"
"21419348","太陽星犬舍","彰化縣埤頭鄉中和村溪林路435號","歇業／撤銷"
"21430195","可愛家國際名犬坊","臺中市太平區坪林里中山路一段２４３巷３號１樓","歇業／撤銷"
"21445401","淘氣狗寵物用品店-文心店","臺中市西屯區何安里文心路３段５５號１樓","歇業／撤銷"
"21451352","喬伊寵物生活館","臺中市東勢區北興里中正路４４８號","歇業／撤銷"
"21452042","熊貓寵物坊","臺中市西屯區上石里西屯路２段２４９之８號１樓","歇業／撤銷"
"21458469","農旺寵愛名犬店","臺中市南屯區向心里向上南路９０６巷１號１樓","歇業／撤銷"
"21480589","聆之寵物美容工作坊","臺中市西區公正里大墩１０街６１號１樓","歇業／撤銷"
"21498722","犬天地寵物美容坊","臺中市北屯區仁和里后庄路１００２號１樓","歇業／撤銷"
"21500728","黃金世界寵物店","新北市板橋區府中路８７號１樓","歇業／撤銷"
"21502731","普羅寵物生活館","新北市板橋區四川路1段174號1樓","核准設立"
"21502747","狗臭屁寵物店","新北市土城區學府路１段７５巷２號","歇業／撤銷"
"21517713","寵物萬歲精品生活館","新北市中和區景平路５５２號１樓","歇業／撤銷"
"21528681","麗泰寵物店","新北市林口區中正路２８７號１樓","歇業／撤銷"
"21530413","寶寶寵物店","新竹縣竹東鎮三重里中興路一段９２之３號１樓","核准設立"
"21541050","鐶銶保安犬社","新北市三峽區二路１３６巷２０弄１５號１樓","歇業／撤銷"
"21547619","奇多寵物坊","新北市淡水區水源街１段８９號１樓","歇業／撤銷"
"21548413","寵物媽媽寵物美容坊","新北市中和區景平路507號","核准設立"
"21550374","寶護寵物世界","新北市林口區中山路281號","核准設立"
"21552210","豆咪寵物美容精品店","新北市永和區中正路５５９號１樓","歇業／撤銷"
"21556378","皇家寵物精品百貨店","新北市永和區林森路７４號１樓","歇業／撤銷"
"21566066","國王寵物精品店","新北市三重區重新路４段１０１號（１樓）","歇業／撤銷"
"21580476","蒂兒園寵物精品店","桃園市中壢區石頭里中山路５１號１樓","核准設立"
"21623539","叮噹愛犬屋","嘉義市東區中央里公明路３３２號一樓","核准設立"
"21639687","寵藝寵物生活館","臺南市安南區安順里安和路3段243號1樓","廢止"
"21660153","憲億商業社","臺南市北區文成里文賢路242巷64號1樓","歇業／撤銷"
"21672088","小貓貓小狗狗寵物生活館","臺南市麻豆區中興里興國路16之5號1樓","歇業／撤銷"
"21689481","成功寵物生活館","臺南市北區振興里長榮路4段223號1樓","核准設立"
